
Host: Rubens-MacBook-Pro-2.local

Timers On : Tue Jan 19 08:25:57 2021
Timers Off: Tue Jan 19 08:27:55 2021

Wall Time:      118.13 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form F                          :      0.000u      0.000s      0.000w     11 calls
HF: Form D                          :      0.000u      0.000s      0.000w     11 calls
HF: DIIS                            :      0.000u      0.000s      0.006w     10 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.000w     10 calls
| DIISManager::extrapolate          :      0.000u      0.000s      0.001w     10 calls
| | bMatrix setup                   :      0.000u      0.000s      0.000w     10 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.000w     10 calls
| | New vector                      :      0.000u      0.000s      0.000w     10 calls
HF: Form C                          :      0.000u      0.000s      0.002w     10 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 21 09:05:14 2021
Timers Off: Thu Jan 21 09:08:10 2021

Wall Time:      175.97 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :     11.167u      0.383s      6.995w     13 calls
DFH: sparsity prep                  :      0.300u      0.017s      0.199w     13 calls
DFH: initialize()                   :      8.650u      0.900s      6.042w     13 calls
DFH: AO Construction                :      4.250u      0.033s      2.619w     13 calls
DFH: AO-Met. Contraction            :      1.417u      0.217s      0.984w     13 calls
HF: Form core H                     :      0.017u      0.067s      0.100w     13 calls
HF: Form S/X                        :      0.050u      0.000s      0.013w     13 calls
HF: Guess                           :      1.150u      0.017s      0.773w     13 calls
SAD Guess                           :      1.150u      0.017s      0.739w     13 calls
HF: Form G                          :    227.017u      4.433s    140.136w    188 calls
RV: Form V                          :    139.250u      3.533s     86.666w    188 calls
Properties                          :     38.700u      0.767s     23.361w 376376 calls
Functional                          :     53.083u      0.750s     32.986w 376376 calls
V_xc                                :     44.083u      0.667s     28.011w 376376 calls
JK: D                               :      0.000u      0.000s      0.003w    188 calls
JK: USO2AO                          :      0.017u      0.000s      0.001w    188 calls
JK: JK                              :     87.717u      0.900s     53.449w    188 calls
DFH: compute_JK()                   :      3.100u      0.333s      1.944w    136 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w    136 calls
DFH: compute_J                      :      0.700u      0.000s      0.295w    136 calls
DFH: compute_K                      :      2.400u      0.200s      1.535w    136 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    188 calls
HF: Form F                          :      0.000u      0.000s      0.004w    188 calls
HF: Form D                          :      0.000u      0.000s      0.003w    188 calls
HF: DIIS                            :      0.167u      0.000s      0.135w    175 calls
DIISManager::add_entry              :      0.000u      0.000s      0.003w    175 calls
DIISManager::extrapolate            :      0.017u      0.000s      0.015w    175 calls
bMatrix setup                       :      0.017u      0.000s      0.003w    175 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.007w    175 calls
New vector                          :      0.000u      0.000s      0.003w    175 calls
HF: Form C                          :      0.183u      0.000s      0.112w    175 calls

--------------------------------------------------------------------------------------
V: Grid                             :     11.167u      0.383s      6.995w     13 calls
DFH: sparsity prep                  :      0.300u      0.017s      0.199w     13 calls
DFH: initialize()                   :      8.650u      0.900s      6.042w     13 calls
| DFH: AO Construction              :      4.250u      0.033s      2.619w     13 calls
| DFH: AO-Met. Contraction          :      1.417u      0.217s      0.984w     13 calls
HF: Form core H                     :      0.017u      0.067s      0.100w     13 calls
HF: Form S/X                        :      0.050u      0.000s      0.013w     13 calls
HF: Guess                           :      1.150u      0.017s      0.773w     13 calls
| SAD Guess                         :      1.150u      0.017s      0.739w     13 calls
HF: Form G                          :    227.017u      4.433s    140.136w    188 calls
| RV: Form V                        :    139.250u      3.533s     86.666w    188 calls
| | Properties                      :     38.700u      0.767s     23.361w 376376 calls
| | Functional                      :     53.083u      0.750s     32.986w 376376 calls
| | V_xc                            :     44.083u      0.667s     28.011w 376376 calls
| JK: D                             :      0.000u      0.000s      0.003w    188 calls
| JK: USO2AO                        :      0.017u      0.000s      0.001w    188 calls
| JK: JK                            :     87.717u      0.900s     53.449w    188 calls
| | DFH: compute_JK()               :      3.100u      0.333s      1.944w    136 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w    136 calls
| | | DFH: compute_J                :      0.700u      0.000s      0.295w    136 calls
| | | DFH: compute_K                :      2.400u      0.200s      1.535w    136 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w    188 calls
HF: Form F                          :      0.000u      0.000s      0.004w    188 calls
HF: Form D                          :      0.000u      0.000s      0.003w    188 calls
HF: DIIS                            :      0.167u      0.000s      0.135w    175 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.003w    175 calls
| DIISManager::extrapolate          :      0.017u      0.000s      0.015w    175 calls
| | bMatrix setup                   :      0.017u      0.000s      0.003w    175 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.007w    175 calls
| | New vector                      :      0.000u      0.000s      0.003w    175 calls
HF: Form C                          :      0.183u      0.000s      0.112w    175 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 21 09:25:09 2021
Timers Off: Thu Jan 21 09:27:36 2021

Wall Time:      146.80 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :      5.683u      0.217s      3.586w     13 calls
DFH: sparsity prep                  :      0.250u      0.000s      0.169w     13 calls
DFH: initialize()                   :      5.817u      0.650s      3.968w     13 calls
DFH: AO Construction                :      2.783u      0.067s      1.710w     13 calls
DFH: AO-Met. Contraction            :      0.933u      0.133s      0.644w     13 calls
HF: Form core H                     :      0.000u      0.050s      0.094w     13 calls
HF: Form S/X                        :      0.017u      0.000s      0.008w     13 calls
HF: Guess                           :      1.733u      0.083s      1.104w     13 calls
SAD Guess                           :      1.683u      0.083s      1.071w     13 calls
HF: Form G                          :    201.083u      3.600s    123.897w    235 calls
RV: Form V                          :    117.417u      3.083s     72.869w    235 calls
Properties                          :     28.933u      0.450s     18.289w 358845 calls
Functional                          :     49.700u      0.650s     30.708w 358845 calls
V_xc                                :     36.200u      0.433s     21.767w 358845 calls
JK: D                               :      0.017u      0.000s      0.004w    235 calls
JK: USO2AO                          :      0.000u      0.000s      0.002w    235 calls
JK: JK                              :     83.600u      0.517s     51.007w    235 calls
DFH: compute_JK()                   :      2.200u      0.217s      1.531w    157 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w    157 calls
DFH: compute_J                      :      0.383u      0.000s      0.248w    157 calls
DFH: compute_K                      :      1.817u      0.067s      1.187w    157 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w    235 calls
HF: Form F                          :      0.017u      0.000s      0.004w    235 calls
HF: Form D                          :      0.017u      0.000s      0.003w    235 calls
HF: DIIS                            :      0.183u      0.000s      0.151w    222 calls
DIISManager::add_entry              :      0.000u      0.000s      0.004w    222 calls
DIISManager::extrapolate            :      0.017u      0.000s      0.018w    222 calls
bMatrix setup                       :      0.000u      0.000s      0.003w    222 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.009w    222 calls
New vector                          :      0.000u      0.000s      0.004w    222 calls
HF: Form C                          :      0.217u      0.000s      0.099w    222 calls

--------------------------------------------------------------------------------------
V: Grid                             :      5.683u      0.217s      3.586w     13 calls
DFH: sparsity prep                  :      0.250u      0.000s      0.169w     13 calls
DFH: initialize()                   :      5.817u      0.650s      3.968w     13 calls
| DFH: AO Construction              :      2.783u      0.067s      1.710w     13 calls
| DFH: AO-Met. Contraction          :      0.933u      0.133s      0.644w     13 calls
HF: Form core H                     :      0.000u      0.050s      0.094w     13 calls
HF: Form S/X                        :      0.017u      0.000s      0.008w     13 calls
HF: Guess                           :      1.733u      0.083s      1.104w     13 calls
| SAD Guess                         :      1.683u      0.083s      1.071w     13 calls
HF: Form G                          :    201.083u      3.600s    123.897w    235 calls
| RV: Form V                        :    117.417u      3.083s     72.869w    235 calls
| | Properties                      :     28.933u      0.450s     18.289w 358845 calls
| | Functional                      :     49.700u      0.650s     30.708w 358845 calls
| | V_xc                            :     36.200u      0.433s     21.767w 358845 calls
| JK: D                             :      0.017u      0.000s      0.004w    235 calls
| JK: USO2AO                        :      0.000u      0.000s      0.002w    235 calls
| JK: JK                            :     83.600u      0.517s     51.007w    235 calls
| | DFH: compute_JK()               :      2.200u      0.217s      1.531w    157 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w    157 calls
| | | DFH: compute_J                :      0.383u      0.000s      0.248w    157 calls
| | | DFH: compute_K                :      1.817u      0.067s      1.187w    157 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w    235 calls
HF: Form F                          :      0.017u      0.000s      0.004w    235 calls
HF: Form D                          :      0.017u      0.000s      0.003w    235 calls
HF: DIIS                            :      0.183u      0.000s      0.151w    222 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.004w    222 calls
| DIISManager::extrapolate          :      0.017u      0.000s      0.018w    222 calls
| | bMatrix setup                   :      0.000u      0.000s      0.003w    222 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.009w    222 calls
| | New vector                      :      0.000u      0.000s      0.004w    222 calls
HF: Form C                          :      0.217u      0.000s      0.099w    222 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 21 11:09:59 2021
Timers Off: Thu Jan 21 11:16:27 2021

Wall Time:      387.79 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    119.567u      1.150s     73.050w      1 calls
DFH: sparsity prep                  :      0.417u      0.033s      0.294w      1 calls
DFH: initialize()                   :    126.233u      4.467s     79.648w      1 calls
DFH: AO Construction                :     23.717u      0.483s     14.701w      1 calls
DFH: AO-Met. Contraction            :     34.183u      0.833s     21.229w      1 calls
HF: Form core H                     :      0.000u      0.017s      0.044w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.028w      1 calls
HF: Guess                           :      0.183u      0.017s      0.142w      1 calls
SAD Guess                           :      0.183u      0.017s      0.136w      1 calls
HF: Form G                          :    340.950u     18.333s    218.105w     14 calls
RV: Form V                          :     77.267u      4.150s     49.403w     14 calls
Properties                          :     23.250u      2.750s     15.633w 175700 calls
Functional                          :     25.233u      0.350s     15.575w 175700 calls
V_xc                                :     27.300u      0.383s     17.088w 175700 calls
JK: D                               :      0.033u      0.000s      0.012w     14 calls
JK: USO2AO                          :      0.000u      0.000s      0.001w     14 calls
JK: JK                              :    263.650u     14.183s    168.669w     14 calls
DFH: compute_JK()                   :    107.333u     13.033s     73.333w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     24 calls
DFH: compute_J                      :      2.217u      0.300s      1.508w     24 calls
DFH: compute_K                      :    105.117u     10.250s     70.344w     24 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     14 calls
HF: Form F                          :      0.000u      0.000s      0.003w     14 calls
HF: Form D                          :      0.017u      0.000s      0.012w     14 calls
HF: DIIS                            :      0.183u      0.017s      0.111w     13 calls
DIISManager::add_entry              :      0.000u      0.000s      0.002w     13 calls
DIISManager::extrapolate            :      0.017u      0.000s      0.009w     13 calls
bMatrix setup                       :      0.000u      0.000s      0.003w     13 calls
bMatrix pseudoinverse               :      0.000u      0.000s      0.001w     13 calls
New vector                          :      0.017u      0.000s      0.005w     13 calls
HF: Form C                          :      0.433u      0.000s      0.246w     13 calls

--------------------------------------------------------------------------------------
V: Grid                             :    119.567u      1.150s     73.050w      1 calls
DFH: sparsity prep                  :      0.417u      0.033s      0.294w      1 calls
DFH: initialize()                   :    126.233u      4.467s     79.648w      1 calls
| DFH: AO Construction              :     23.717u      0.483s     14.701w      1 calls
| DFH: AO-Met. Contraction          :     34.183u      0.833s     21.229w      1 calls
HF: Form core H                     :      0.000u      0.017s      0.044w      1 calls
HF: Form S/X                        :      0.033u      0.000s      0.028w      1 calls
HF: Guess                           :      0.183u      0.017s      0.142w      1 calls
| SAD Guess                         :      0.183u      0.017s      0.136w      1 calls
HF: Form G                          :    340.950u     18.333s    218.105w     14 calls
| RV: Form V                        :     77.267u      4.150s     49.403w     14 calls
| | Properties                      :     23.250u      2.750s     15.633w 175700 calls
| | Functional                      :     25.233u      0.350s     15.575w 175700 calls
| | V_xc                            :     27.300u      0.383s     17.088w 175700 calls
| JK: D                             :      0.033u      0.000s      0.012w     14 calls
| JK: USO2AO                        :      0.000u      0.000s      0.001w     14 calls
| JK: JK                            :    263.650u     14.183s    168.669w     14 calls
| | DFH: compute_JK()               :    107.333u     13.033s     73.333w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     24 calls
| | | DFH: compute_J                :      2.217u      0.300s      1.508w     24 calls
| | | DFH: compute_K                :    105.117u     10.250s     70.344w     24 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     14 calls
HF: Form F                          :      0.000u      0.000s      0.003w     14 calls
HF: Form D                          :      0.017u      0.000s      0.012w     14 calls
HF: DIIS                            :      0.183u      0.017s      0.111w     13 calls
| DIISManager::add_entry            :      0.000u      0.000s      0.002w     13 calls
| DIISManager::extrapolate          :      0.017u      0.000s      0.009w     13 calls
| | bMatrix setup                   :      0.000u      0.000s      0.003w     13 calls
| | bMatrix pseudoinverse           :      0.000u      0.000s      0.001w     13 calls
| | New vector                      :      0.017u      0.000s      0.005w     13 calls
HF: Form C                          :      0.433u      0.000s      0.246w     13 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 21 15:34:13 2021
Timers Off: Thu Jan 21 18:18:48 2021

Wall Time:     9874.71 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :   2979.117u     17.983s    296.249w     13 calls
DFH: sparsity prep                  :     12.433u      0.767s      8.150w     13 calls
DFH: initialize()                   :  11606.017u    305.050s   1355.991w     13 calls
DFH: Total Workflow                 :   8999.783u     86.633s    826.337w     52 calls
DFH: AO Construction                :   2164.783u     22.683s    195.043w     52 calls
DFH: AO-Met. Contraction            :   6835.000u     63.950s    631.293w     52 calls
HF: Form core H                     :      1.550u      0.283s      0.280w     13 calls
HF: Form S/X                        :      9.250u      0.600s      1.380w     13 calls
HF: Guess                           :     50.550u      3.083s      5.018w     13 calls
SAD Guess                           :     49.750u      2.983s      4.932w     13 calls
HF: Form G                          :  69108.433u   3156.667s   8039.401w    279 calls
RV: Form V                          :  10769.167u    512.883s   1078.549w    279 calls
Properties                          :   4595.907p                         3560040 calls
Functional                          :    873.048p                         3560040 calls
V_xc                                :   2731.098p                         3560040 calls
JK: D                               :      4.433u      0.267s      0.558w    279 calls
JK: USO2AO                          :      1.817u      0.250s      0.148w    279 calls
JK: JK                              :  58324.883u   2641.417s   6958.805w    279 calls
DFH: compute_JK()                   :  12741.117u   2316.617s   2625.024w    201 calls
DFH: Grabbing AOs                   :    459.783u    873.100s    619.758w    415 calls
DFH: compute_J                      :    472.883u     37.333s     49.848w    415 calls
DFH: compute_K                      :  11647.450u   1289.250s   1887.630w    415 calls
JK: AO2USO                          :      0.000u      0.017s      0.001w    279 calls
HF: Form F                          :      3.317u      0.533s      0.404w    279 calls
HF: Form D                          :      4.767u      0.350s      0.526w    279 calls
HF: DIIS                            :     85.717u      8.917s      9.583w    266 calls
DIISManager::add_entry              :      3.617u      0.417s      0.409w    266 calls
DIISManager::extrapolate            :     15.133u      3.900s      1.938w    266 calls
bMatrix setup                       :      4.550u      2.517s      0.767w    266 calls
bMatrix pseudoinverse               :      0.833u      0.050s      0.054w    266 calls
New vector                          :      9.550u      1.317s      1.110w    266 calls
HF: Form C                          :    222.317u     11.850s     22.854w    266 calls

--------------------------------------------------------------------------------------
V: Grid                             :   2979.117u     17.983s    296.249w     13 calls
DFH: sparsity prep                  :     12.433u      0.767s      8.150w     13 calls
DFH: initialize()                   :  11606.017u    305.050s   1355.991w     13 calls
| DFH: Total Workflow               :   8999.783u     86.633s    826.337w     52 calls
| | DFH: AO Construction            :   2164.783u     22.683s    195.043w     52 calls
| | DFH: AO-Met. Contraction        :   6835.000u     63.950s    631.293w     52 calls
HF: Form core H                     :      1.550u      0.283s      0.280w     13 calls
HF: Form S/X                        :      9.250u      0.600s      1.380w     13 calls
HF: Guess                           :     50.550u      3.083s      5.018w     13 calls
| SAD Guess                         :     49.750u      2.983s      4.932w     13 calls
HF: Form G                          :  69108.433u   3156.667s   8039.401w    279 calls
| RV: Form V                        :  10769.167u    512.883s   1078.549w    279 calls
| | Properties                      :   4595.907p                         3560040 calls
| | Functional                      :    873.048p                         3560040 calls
| | V_xc                            :   2731.098p                         3560040 calls
| JK: D                             :      4.433u      0.267s      0.558w    279 calls
| JK: USO2AO                        :      1.817u      0.250s      0.148w    279 calls
| JK: JK                            :  58324.883u   2641.417s   6958.805w    279 calls
| | DFH: compute_JK()               :  12741.117u   2316.617s   2625.024w    201 calls
| | | DFH: Grabbing AOs             :    459.783u    873.100s    619.758w    415 calls
| | | DFH: compute_J                :    472.883u     37.333s     49.848w    415 calls
| | | DFH: compute_K                :  11647.450u   1289.250s   1887.630w    415 calls
| JK: AO2USO                        :      0.000u      0.017s      0.001w    279 calls
HF: Form F                          :      3.317u      0.533s      0.404w    279 calls
HF: Form D                          :      4.767u      0.350s      0.526w    279 calls
HF: DIIS                            :     85.717u      8.917s      9.583w    266 calls
| DIISManager::add_entry            :      3.617u      0.417s      0.409w    266 calls
| DIISManager::extrapolate          :     15.133u      3.900s      1.938w    266 calls
| | bMatrix setup                   :      4.550u      2.517s      0.767w    266 calls
| | bMatrix pseudoinverse           :      0.833u      0.050s      0.054w    266 calls
| | New vector                      :      9.550u      1.317s      1.110w    266 calls
HF: Form C                          :    222.317u     11.850s     22.854w    266 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 28 16:50:56 2021
Timers Off: Thu Jan 28 16:51:19 2021

Wall Time:       23.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    217.633u      1.233s     21.547w      1 calls

--------------------------------------------------------------------------------------
V: Grid                             :    217.633u      1.233s     21.547w      1 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 28 17:05:13 2021
Timers Off: Thu Jan 28 17:05:36 2021

Wall Time:       22.98 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    216.833u      1.200s     21.079w      1 calls

--------------------------------------------------------------------------------------
V: Grid                             :    216.833u      1.200s     21.079w      1 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 28 17:17:00 2021
Timers Off: Thu Jan 28 17:17:22 2021

Wall Time:       22.05 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    213.667u      1.067s     20.192w      1 calls

--------------------------------------------------------------------------------------
V: Grid                             :    213.667u      1.067s     20.192w      1 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 28 17:23:35 2021
Timers Off: Thu Jan 28 17:27:00 2021

Wall Time:      205.49 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :    244.583u      1.267s     23.827w      1 calls
DFH: sparsity prep                  :      0.567u      0.050s      0.378w      1 calls
DFH: initialize()                   :    367.717u      8.583s     49.109w      1 calls
DFH: AO Construction                :     55.983u      0.800s      5.606w      2 calls
DFH: AO-Met. Contraction            :    116.267u      2.567s     11.770w      2 calls
HF: Form core H                     :      0.233u      0.050s      0.045w      1 calls
HF: Form S/X                        :      0.533u      0.083s      0.082w      1 calls
HF: Guess                           :      3.300u      0.283s      0.336w      1 calls
SAD Guess                           :      3.233u      0.250s      0.329w      1 calls
HF: Form G                          :    904.050u     69.817s    116.045w     14 calls
RV: Form V                          :    178.733u     19.683s     18.937w     14 calls
Properties                          :     53.809p                         194530 calls
Functional                          :     35.908p                         194530 calls
V_xc                                :     48.188p                         194530 calls
JK: D                               :      0.117u      0.000s      0.011w     14 calls
JK: USO2AO                          :      0.033u      0.000s      0.001w     14 calls
JK: JK                              :    724.950u     50.117s     97.063w     14 calls
DFH: compute_JK()                   :    297.917u     45.633s     48.231w     12 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     25 calls
DFH: compute_J                      :     11.367u      6.550s      3.563w     25 calls
DFH: compute_K                      :    278.083u     35.683s     42.723w     25 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     14 calls
HF: Form F                          :      0.000u      0.000s      0.004w     14 calls
HF: Form D                          :      0.083u      0.000s      0.010w     14 calls
HF: DIIS                            :      0.933u      0.067s      0.188w     13 calls
DIISManager::add_entry              :      0.067u      0.000s      0.003w     13 calls
DIISManager::extrapolate            :      0.083u      0.000s      0.012w     13 calls
bMatrix setup                       :      0.033u      0.000s      0.003w     13 calls
bMatrix pseudoinverse               :      0.017u      0.000s      0.001w     13 calls
New vector                          :      0.033u      0.000s      0.008w     13 calls
HF: Form C                          :      2.883u      0.183s      0.302w     13 calls

--------------------------------------------------------------------------------------
V: Grid                             :    244.583u      1.267s     23.827w      1 calls
DFH: sparsity prep                  :      0.567u      0.050s      0.378w      1 calls
DFH: initialize()                   :    367.717u      8.583s     49.109w      1 calls
| DFH: AO Construction              :     55.983u      0.800s      5.606w      2 calls
| DFH: AO-Met. Contraction          :    116.267u      2.567s     11.770w      2 calls
HF: Form core H                     :      0.233u      0.050s      0.045w      1 calls
HF: Form S/X                        :      0.533u      0.083s      0.082w      1 calls
HF: Guess                           :      3.300u      0.283s      0.336w      1 calls
| SAD Guess                         :      3.233u      0.250s      0.329w      1 calls
HF: Form G                          :    904.050u     69.817s    116.045w     14 calls
| RV: Form V                        :    178.733u     19.683s     18.937w     14 calls
| | Properties                      :     53.809p                         194530 calls
| | Functional                      :     35.908p                         194530 calls
| | V_xc                            :     48.188p                         194530 calls
| JK: D                             :      0.117u      0.000s      0.011w     14 calls
| JK: USO2AO                        :      0.033u      0.000s      0.001w     14 calls
| JK: JK                            :    724.950u     50.117s     97.063w     14 calls
| | DFH: compute_JK()               :    297.917u     45.633s     48.231w     12 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     25 calls
| | | DFH: compute_J                :     11.367u      6.550s      3.563w     25 calls
| | | DFH: compute_K                :    278.083u     35.683s     42.723w     25 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     14 calls
HF: Form F                          :      0.000u      0.000s      0.004w     14 calls
HF: Form D                          :      0.083u      0.000s      0.010w     14 calls
HF: DIIS                            :      0.933u      0.067s      0.188w     13 calls
| DIISManager::add_entry            :      0.067u      0.000s      0.003w     13 calls
| DIISManager::extrapolate          :      0.083u      0.000s      0.012w     13 calls
| | bMatrix setup                   :      0.033u      0.000s      0.003w     13 calls
| | bMatrix pseudoinverse           :      0.017u      0.000s      0.001w     13 calls
| | New vector                      :      0.033u      0.000s      0.008w     13 calls
HF: Form C                          :      2.883u      0.183s      0.302w     13 calls

**************************************************************************************

Host: Rubens-MacBook-Pro-2.local

Timers On : Thu Jan 28 17:31:31 2021
Timers Off: Thu Jan 28 21:37:21 2021

Wall Time:    14749.76 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
V: Grid                             :   3621.867u     22.050s    368.497w     13 calls
DFH: sparsity prep                  :     16.067u      1.033s     10.648w     13 calls
DFH: initialize()                   :  15078.233u    363.950s   1824.598w     13 calls
DFH: Total Workflow                 :  11582.083u    104.750s   1113.574w     52 calls
DFH: AO Construction                :   2479.400u     23.650s    225.395w     52 calls
DFH: AO-Met. Contraction            :   9102.667u     81.100s    888.178w     52 calls
HF: Form core H                     :      2.567u      0.400s      0.310w     13 calls
HF: Form S/X                        :     12.250u      0.717s      1.408w     13 calls
HF: Guess                           :     47.917u      2.867s      4.771w     13 calls
SAD Guess                           :     47.033u      2.817s      4.684w     13 calls
HF: Form G                          :  99647.600u   5135.283s  12336.978w    346 calls
RV: Form V                          :  18895.400u    485.117s   1878.160w    346 calls
Properties                          :   8528.794p                         4831890 calls
Functional                          :   1318.798p                         4831890 calls
V_xc                                :   4146.375p                         4831890 calls
JK: D                               :      8.567u      0.733s      0.916w    346 calls
JK: USO2AO                          :      2.217u      0.267s      0.190w    346 calls
JK: JK                              :  80725.483u   4645.483s  10455.127w    346 calls
DFH: compute_JK()                   :  24362.517u   4302.350s   5101.371w    268 calls
DFH: Grabbing AOs                   :    761.600u   1783.217s   1356.993w    804 calls
DFH: compute_J                      :    808.817u     61.450s     83.106w    804 calls
DFH: compute_K                      :  22403.650u   2231.900s   3540.687w    804 calls
JK: AO2USO                          :      0.000u      0.000s      0.012w    346 calls
HF: Form F                          :      6.117u      0.933s      0.779w    346 calls
HF: Form D                          :      8.683u      0.333s      0.893w    346 calls
HF: DIIS                            :    172.583u     19.100s     18.414w    333 calls
DIISManager::add_entry              :      6.900u      0.583s      0.688w    333 calls
DIISManager::extrapolate            :     34.600u     10.283s      4.540w    333 calls
bMatrix setup                       :     10.550u      6.750s      1.881w    333 calls
bMatrix pseudoinverse               :      2.617u      0.283s      0.236w    333 calls
New vector                          :     21.283u      3.233s      2.411w    333 calls
HF: Form C                          :    383.183u     19.817s     38.490w    333 calls

--------------------------------------------------------------------------------------
V: Grid                             :   3621.867u     22.050s    368.497w     13 calls
DFH: sparsity prep                  :     16.067u      1.033s     10.648w     13 calls
DFH: initialize()                   :  15078.233u    363.950s   1824.598w     13 calls
| DFH: Total Workflow               :  11582.083u    104.750s   1113.574w     52 calls
| | DFH: AO Construction            :   2479.400u     23.650s    225.395w     52 calls
| | DFH: AO-Met. Contraction        :   9102.667u     81.100s    888.178w     52 calls
HF: Form core H                     :      2.567u      0.400s      0.310w     13 calls
HF: Form S/X                        :     12.250u      0.717s      1.408w     13 calls
HF: Guess                           :     47.917u      2.867s      4.771w     13 calls
| SAD Guess                         :     47.033u      2.817s      4.684w     13 calls
HF: Form G                          :  99647.600u   5135.283s  12336.978w    346 calls
| RV: Form V                        :  18895.400u    485.117s   1878.160w    346 calls
| | Properties                      :   8528.794p                         4831890 calls
| | Functional                      :   1318.798p                         4831890 calls
| | V_xc                            :   4146.375p                         4831890 calls
| JK: D                             :      8.567u      0.733s      0.916w    346 calls
| JK: USO2AO                        :      2.217u      0.267s      0.190w    346 calls
| JK: JK                            :  80725.483u   4645.483s  10455.127w    346 calls
| | DFH: compute_JK()               :  24362.517u   4302.350s   5101.371w    268 calls
| | | DFH: Grabbing AOs             :    761.600u   1783.217s   1356.993w    804 calls
| | | DFH: compute_J                :    808.817u     61.450s     83.106w    804 calls
| | | DFH: compute_K                :  22403.650u   2231.900s   3540.687w    804 calls
| JK: AO2USO                        :      0.000u      0.000s      0.012w    346 calls
HF: Form F                          :      6.117u      0.933s      0.779w    346 calls
HF: Form D                          :      8.683u      0.333s      0.893w    346 calls
HF: DIIS                            :    172.583u     19.100s     18.414w    333 calls
| DIISManager::add_entry            :      6.900u      0.583s      0.688w    333 calls
| DIISManager::extrapolate          :     34.600u     10.283s      4.540w    333 calls
| | bMatrix setup                   :     10.550u      6.750s      1.881w    333 calls
| | bMatrix pseudoinverse           :      2.617u      0.283s      0.236w    333 calls
| | New vector                      :     21.283u      3.233s      2.411w    333 calls
HF: Form C                          :    383.183u     19.817s     38.490w    333 calls

**************************************************************************************
